Año,Especie,Puerto,Desembarques
2015.0,Caracol,Mar del Plata,3.077
2016.0,Caracol,Mar del Plata,6.118000000000001
2017.0,Caracol,Mar del Plata,23.91
2018.0,Caracol,Mar del Plata,3.8
2019.0,Caracol,Mar del Plata,1.502
2020.0,Caracol,Mar del Plata,0.064
2012.0,Caracol negro,Mar del Plata,0.0
2013.0,Caracol negro,Mar del Plata,0.0
2019.0,Caracol negro,Mar del Plata,0.0
1989.0,Castañeta,Mar del Plata,232.0
1990.0,Castañeta,Mar del Plata,228.5
1991.0,Castañeta,Mar del Plata,38.2
1992.0,Castañeta,Mar del Plata,4.9
1993.0,Castañeta,Mar del Plata,1870.1
1994.0,Castañeta,Mar del Plata,17102.1
1995.0,Castañeta,Mar del Plata,3806.2
1996.0,Castañeta,Mar del Plata,168.7
1997.0,Castañeta,Mar del Plata,727.0
1998.0,Castañeta,Mar del Plata,1584.9
1999.0,Castañeta,Mar del Plata,105.8
2000.0,Castañeta,Mar del Plata,60.6
2001.0,Castañeta,Mar del Plata,96.5
2002.0,Castañeta,Mar del Plata,130.8
2003.0,Castañeta,Mar del Plata,127.9
2004.0,Castañeta,Mar del Plata,639.0
2005.0,Castañeta,Mar del Plata,2960.5
2006.0,Castañeta,Mar del Plata,571.9
2007.0,Castañeta,Mar del Plata,1193.3
2008.0,Castañeta,Mar del Plata,1253.5
2009.0,Castañeta,Mar del Plata,944.9
2010.0,Castañeta,Mar del Plata,780.6
2011.0,Castañeta,Mar del Plata,671.9
2012.0,Castañeta,Mar del Plata,338.9
2013.0,Castañeta,Mar del Plata,167.727
2014.0,Castañeta,Mar del Plata,163.0
2015.0,Castañeta,Mar del Plata,134.14300000000003
2016.0,Castañeta,Mar del Plata,239.00099999999998
2017.0,Castañeta,Mar del Plata,98.66
2018.0,Castañeta,Mar del Plata,49.2
2019.0,Castañeta,Mar del Plata,6.364000000000001
2020.0,Castañeta,Mar del Plata,21.664
1989.0,Cazon,Mar del Plata,0.0
1990.0,Cazon,Mar del Plata,14.2
1991.0,Cazon,Mar del Plata,4.3
1992.0,Cazon,Mar del Plata,2.3
1993.0,Cazon,Mar del Plata,57.6
1994.0,Cazon,Mar del Plata,24.9
1995.0,Cazon,Mar del Plata,71.9
1996.0,Cazon,Mar del Plata,12.6
1997.0,Cazon,Mar del Plata,28.9
1998.0,Cazon,Mar del Plata,39.0
1999.0,Cazon,Mar del Plata,31.1
2000.0,Cazon,Mar del Plata,18.8
2001.0,Cazon,Mar del Plata,29.3
2002.0,Cazon,Mar del Plata,12.0
2003.0,Cazon,Mar del Plata,8.0
2004.0,Cazon,Mar del Plata,5.9
2005.0,Cazon,Mar del Plata,2.4
2006.0,Cazon,Mar del Plata,0.0
2007.0,Cazon,Mar del Plata,0.1
2008.0,Cazon,Mar del Plata,13.2
2009.0,Cazon,Mar del Plata,51.6
2010.0,Cazon,Mar del Plata,90.2
2011.0,Cazon,Mar del Plata,108.4
2012.0,Cazon,Mar del Plata,101.5
2013.0,Cazon,Mar del Plata,36.791
2014.0,Cazon,Mar del Plata,23.8
2015.0,Cazon,Mar del Plata,15.992999999999999
2016.0,Cazon,Mar del Plata,16.578
2017.0,Cazon,Mar del Plata,5.13
2018.0,Cazon,Mar del Plata,0.9
2019.0,Cazon,Mar del Plata,0.11699999999999999
2020.0,Cazon,Mar del Plata,0.22499999999999998
1989.0,Centolla,Mar del Plata,0.0
1990.0,Centolla,Mar del Plata,0.2
1991.0,Centolla,Mar del Plata,0.0
1992.0,Centolla,Mar del Plata,0.0
1993.0,Centolla,Mar del Plata,0.0
1994.0,Centolla,Mar del Plata,1.5
1995.0,Centolla,Mar del Plata,1.0
1996.0,Centolla,Mar del Plata,0.0
1997.0,Centolla,Mar del Plata,0.0
1998.0,Centolla,Mar del Plata,0.0
1999.0,Centolla,Mar del Plata,0.1
2000.0,Centolla,Mar del Plata,0.0
2001.0,Centolla,Mar del Plata,0.0
2002.0,Centolla,Mar del Plata,0.0
2003.0,Centolla,Mar del Plata,0.6
2004.0,Centolla,Mar del Plata,0.2
2005.0,Centolla,Mar del Plata,0.1
2006.0,Centolla,Mar del Plata,0.4
2007.0,Centolla,Mar del Plata,5.0
2008.0,Centolla,Mar del Plata,0.0
2009.0,Centolla,Mar del Plata,0.0
2010.0,Centolla,Mar del Plata,22.3
2011.0,Centolla,Mar del Plata,0.0
2012.0,Centolla,Mar del Plata,0.0
2013.0,Centolla,Mar del Plata,0.0
2014.0,Centolla,Mar del Plata,0.0
2015.0,Centolla,Mar del Plata,232.28199999999998
2016.0,Centolla,Mar del Plata,252.632
2017.0,Centolla,Mar del Plata,221.16
2018.0,Centolla,Mar del Plata,158.6
2019.0,Centolla,Mar del Plata,114.87300000000002
2020.0,Centolla,Mar del Plata,113.46900000000002
1989.0,Centollon,Mar del Plata,0.0
1990.0,Centollon,Mar del Plata,0.0
1991.0,Centollon,Mar del Plata,0.0
1992.0,Centollon,Mar del Plata,0.0
1993.0,Centollon,Mar del Plata,0.0
1994.0,Centollon,Mar del Plata,0.0
1995.0,Centollon,Mar del Plata,0.0
1996.0,Centollon,Mar del Plata,0.0
1997.0,Centollon,Mar del Plata,0.0
1998.0,Centollon,Mar del Plata,0.0
1999.0,Centollon,Mar del Plata,0.0
2000.0,Centollon,Mar del Plata,0.0
2001.0,Centollon,Mar del Plata,0.0
2002.0,Centollon,Mar del Plata,0.0
2003.0,Centollon,Mar del Plata,0.1
2004.0,Centollon,Mar del Plata,0.0
2005.0,Centollon,Mar del Plata,0.0
2006.0,Centollon,Mar del Plata,0.0
2007.0,Centollon,Mar del Plata,0.0
2011.0,Centollon,Mar del Plata,0.2
2012.0,Centollon,Mar del Plata,0.3
2015.0,Centollon,Mar del Plata,0.0
2016.0,Centollon,Mar del Plata,0.0
2017.0,Centollon,Mar del Plata,0.3
2007.0,Chanchito,Mar del Plata,0.6
2008.0,Chanchito,Mar del Plata,0.0
2009.0,Chanchito,Mar del Plata,2.7
2010.0,Chanchito,Mar del Plata,4.2
2011.0,Chanchito,Mar del Plata,4.4
2012.0,Chanchito,Mar del Plata,1.2
2013.0,Chanchito,Mar del Plata,2.6599999999999997
2016.0,Chanchito,Mar del Plata,2.236
1989.0,Chernia,Mar del Plata,86.9
1990.0,Chernia,Mar del Plata,125.0
1991.0,Chernia,Mar del Plata,114.3
1992.0,Chernia,Mar del Plata,96.8
1993.0,Chernia,Mar del Plata,136.8
1994.0,Chernia,Mar del Plata,80.6
1995.0,Chernia,Mar del Plata,210.2
1996.0,Chernia,Mar del Plata,218.0
1997.0,Chernia,Mar del Plata,93.6
1998.0,Chernia,Mar del Plata,63.6
1999.0,Chernia,Mar del Plata,205.9
2000.0,Chernia,Mar del Plata,121.9
2001.0,Chernia,Mar del Plata,105.7
2002.0,Chernia,Mar del Plata,67.9
2003.0,Chernia,Mar del Plata,59.9
2004.0,Chernia,Mar del Plata,46.6
2005.0,Chernia,Mar del Plata,38.6
2006.0,Chernia,Mar del Plata,64.8
2007.0,Chernia,Mar del Plata,46.9
2008.0,Chernia,Mar del Plata,51.5
2009.0,Chernia,Mar del Plata,69.6
2010.0,Chernia,Mar del Plata,40.5
2011.0,Chernia,Mar del Plata,31.0
2012.0,Chernia,Mar del Plata,29.8
2013.0,Chernia,Mar del Plata,24.410000000000004
2014.0,Chernia,Mar del Plata,25.3
2015.0,Chernia,Mar del Plata,19.041999999999998
2016.0,Chernia,Mar del Plata,38.623
2017.0,Chernia,Mar del Plata,22.94
2018.0,Chernia,Mar del Plata,9.0
2019.0,Chernia,Mar del Plata,11.252999999999998
2020.0,Chernia,Mar del Plata,19.066
1999.0,Cholga,Mar del Plata,0.0
2001.0,Cholga,Mar del Plata,477.1
2003.0,Cholga,Mar del Plata,0.0
2008.0,Cholga,Mar del Plata,0.0
2010.0,Cholga,Mar del Plata,0.0
2011.0,Cholga,Mar del Plata,0.0
2015.0,Cholga,Mar del Plata,0.0
2019.0,Cholga,Mar del Plata,0.0
2020.0,Cholga,Mar del Plata,0.0
2006.0,Chucho,Mar del Plata,0.6
2007.0,Chucho,Mar del Plata,0.0
2008.0,Chucho,Mar del Plata,0.0
2009.0,Chucho,Mar del Plata,0.2
2010.0,Chucho,Mar del Plata,0.3
2011.0,Chucho,Mar del Plata,0.8
2012.0,Chucho,Mar del Plata,0.0
2013.0,Chucho,Mar del Plata,0.0
2014.0,Chucho,Mar del Plata,0.0
2015.0,Chucho,Mar del Plata,0.0
2016.0,Chucho,Mar del Plata,0.0
2017.0,Chucho,Mar del Plata,0.0
2018.0,Chucho,Mar del Plata,0.0
2019.0,Chucho,Mar del Plata,0.0
2020.0,Chucho,Mar del Plata,0.0
2011.0,Chucho dasyatis,Mar del Plata,0.2
2012.0,Chucho dasyatis,Mar del Plata,0.0
2013.0,Chucho dasyatis,Mar del Plata,0.0
2013.0,Chucho myliobatis,Mar del Plata,0.0
1992.0,Clupeiformes nep,Mar del Plata,0.1
1993.0,Clupeiformes nep,Mar del Plata,0.2
1994.0,Clupeiformes nep,Mar del Plata,0.0
1995.0,Clupeiformes nep,Mar del Plata,0.1
1996.0,Clupeiformes nep,Mar del Plata,1.7
1997.0,Clupeiformes nep,Mar del Plata,0.5
2003.0,Clupeiformes nep,Mar del Plata,0.0
2007.0,Clupeiformes nep,Mar del Plata,1.7
2009.0,Clupeiformes nep,Mar del Plata,0.1
2013.0,Clupeiformes nep,Mar del Plata,0.0
2012.0,Cojinova,Mar del Plata,0.0
2013.0,Cojinova,Mar del Plata,0.0
2015.0,Cojinova,Mar del Plata,0.0
2016.0,Cojinova,Mar del Plata,0.0
1989.0,Congrio,Mar del Plata,1.1
1990.0,Congrio,Mar del Plata,1.2
1992.0,Congrio,Mar del Plata,0.9
1993.0,Congrio,Mar del Plata,1.7
1994.0,Congrio,Mar del Plata,9.8
1995.0,Congrio,Mar del Plata,2.0
1996.0,Congrio,Mar del Plata,6.7
1997.0,Congrio,Mar del Plata,0.8
1998.0,Congrio,Mar del Plata,9.6
1999.0,Congrio,Mar del Plata,2.7
2000.0,Congrio,Mar del Plata,0.2
2001.0,Congrio,Mar del Plata,6.6
2002.0,Congrio,Mar del Plata,6.1
2003.0,Congrio,Mar del Plata,5.0
2004.0,Congrio,Mar del Plata,4.3
2005.0,Congrio,Mar del Plata,11.5
2006.0,Congrio,Mar del Plata,25.5
2007.0,Congrio,Mar del Plata,3.0
2008.0,Congrio,Mar del Plata,14.1
2009.0,Congrio,Mar del Plata,11.5
2010.0,Congrio,Mar del Plata,29.1
2011.0,Congrio,Mar del Plata,14.6
2012.0,Congrio,Mar del Plata,7.7
2013.0,Congrio,Mar del Plata,5.882000000000001
2014.0,Congrio,Mar del Plata,4.2
2015.0,Congrio,Mar del Plata,12.159
2016.0,Congrio,Mar del Plata,5.640999999999999
2017.0,Congrio,Mar del Plata,2.21
2018.0,Congrio,Mar del Plata,1.8
2019.0,Congrio,Mar del Plata,3.515000000000001
2020.0,Congrio,Mar del Plata,9.312999999999997
1989.0,Congrio de profundidad,Mar del Plata,16.2
1990.0,Congrio de profundidad,Mar del Plata,14.8
1991.0,Congrio de profundidad,Mar del Plata,13.3
1992.0,Congrio de profundidad,Mar del Plata,12.8
1993.0,Congrio de profundidad,Mar del Plata,9.7
1994.0,Congrio de profundidad,Mar del Plata,15.5
1995.0,Congrio de profundidad,Mar del Plata,14.4
1996.0,Congrio de profundidad,Mar del Plata,13.5
1997.0,Congrio de profundidad,Mar del Plata,23.6
1998.0,Congrio de profundidad,Mar del Plata,51.8
1999.0,Congrio de profundidad,Mar del Plata,14.1
2000.0,Congrio de profundidad,Mar del Plata,8.0
2001.0,Congrio de profundidad,Mar del Plata,51.7
2002.0,Congrio de profundidad,Mar del Plata,35.3
2003.0,Congrio de profundidad,Mar del Plata,24.7
2004.0,Congrio de profundidad,Mar del Plata,14.9
2005.0,Congrio de profundidad,Mar del Plata,22.0
2006.0,Congrio de profundidad,Mar del Plata,24.2
2007.0,Congrio de profundidad,Mar del Plata,2.0
2008.0,Congrio de profundidad,Mar del Plata,5.1
2009.0,Congrio de profundidad,Mar del Plata,3.6
2010.0,Congrio de profundidad,Mar del Plata,0.3
2012.0,Congrio de profundidad,Mar del Plata,0.3
2013.0,Congrio de profundidad,Mar del Plata,1.259
2014.0,Congrio de profundidad,Mar del Plata,0.1
2016.0,Congrio de profundidad,Mar del Plata,1.1340000000000001
2017.0,Congrio de profundidad,Mar del Plata,0.0
2018.0,Congrio de profundidad,Mar del Plata,0.1
2019.0,Congrio de profundidad,Mar del Plata,0.0
2020.0,Congrio de profundidad,Mar del Plata,1.3199999999999998
1989.0,Cornalito,Mar del Plata,649.6
1990.0,Cornalito,Mar del Plata,404.0
1991.0,Cornalito,Mar del Plata,335.0
1992.0,Cornalito,Mar del Plata,703.1
1993.0,Cornalito,Mar del Plata,541.6
1994.0,Cornalito,Mar del Plata,380.3
1995.0,Cornalito,Mar del Plata,360.5
1996.0,Cornalito,Mar del Plata,513.6
1997.0,Cornalito,Mar del Plata,413.9
1998.0,Cornalito,Mar del Plata,10.4
1999.0,Cornalito,Mar del Plata,585.5
2000.0,Cornalito,Mar del Plata,0.0
2001.0,Cornalito,Mar del Plata,328.0
2002.0,Cornalito,Mar del Plata,161.9
2003.0,Cornalito,Mar del Plata,82.1
2004.0,Cornalito,Mar del Plata,175.2
2005.0,Cornalito,Mar del Plata,89.4
2006.0,Cornalito,Mar del Plata,226.3
2007.0,Cornalito,Mar del Plata,374.0
2008.0,Cornalito,Mar del Plata,507.1
2009.0,Cornalito,Mar del Plata,355.0
2010.0,Cornalito,Mar del Plata,524.1
2011.0,Cornalito,Mar del Plata,366.0
2012.0,Cornalito,Mar del Plata,271.2
2013.0,Cornalito,Mar del Plata,555.837
2014.0,Cornalito,Mar del Plata,480.2
2015.0,Cornalito,Mar del Plata,448.147
2016.0,Cornalito,Mar del Plata,384.73699999999997
2017.0,Cornalito,Mar del Plata,120.97
2018.0,Cornalito,Mar del Plata,319.6
2019.0,Cornalito,Mar del Plata,82.77
2020.0,Cornalito,Mar del Plata,69.275
2008.0,Corno,Mar del Plata,0.1
2009.0,Corno,Mar del Plata,0.0
1989.0,Corvina blanca,Mar del Plata,5382.6
1990.0,Corvina blanca,Mar del Plata,6161.0
1991.0,Corvina blanca,Mar del Plata,4362.9
1992.0,Corvina blanca,Mar del Plata,9129.1
1993.0,Corvina blanca,Mar del Plata,9242.8
1994.0,Corvina blanca,Mar del Plata,14358.3
1995.0,Corvina blanca,Mar del Plata,24100.7
1996.0,Corvina blanca,Mar del Plata,21467.0
1997.0,Corvina blanca,Mar del Plata,25235.7
1998.0,Corvina blanca,Mar del Plata,9193.4
1999.0,Corvina blanca,Mar del Plata,6499.8
2000.0,Corvina blanca,Mar del Plata,4719.3
2001.0,Corvina blanca,Mar del Plata,5667.2
2002.0,Corvina blanca,Mar del Plata,5355.5
2003.0,Corvina blanca,Mar del Plata,11415.7
2004.0,Corvina blanca,Mar del Plata,8603.1
2005.0,Corvina blanca,Mar del Plata,12129.8
2006.0,Corvina blanca,Mar del Plata,14041.5
2007.0,Corvina blanca,Mar del Plata,17111.2
2008.0,Corvina blanca,Mar del Plata,11425.9
2009.0,Corvina blanca,Mar del Plata,18298.0
2010.0,Corvina blanca,Mar del Plata,14748.8
2011.0,Corvina blanca,Mar del Plata,18248.1
2012.0,Corvina blanca,Mar del Plata,24285.5
2013.0,Corvina blanca,Mar del Plata,31966.198
2014.0,Corvina blanca,Mar del Plata,25050.9
2015.0,Corvina blanca,Mar del Plata,21539.611
2016.0,Corvina blanca,Mar del Plata,21880.719000000005
2017.0,Corvina blanca,Mar del Plata,11677.47
2018.0,Corvina blanca,Mar del Plata,11173.7
2019.0,Corvina blanca,Mar del Plata,15614.901000000007
2020.0,Corvina blanca,Mar del Plata,14641.865000000002
1989.0,Corvina negra,Mar del Plata,13.3
1990.0,Corvina negra,Mar del Plata,1.2
1991.0,Corvina negra,Mar del Plata,5.6
1992.0,Corvina negra,Mar del Plata,41.0
1993.0,Corvina negra,Mar del Plata,2.9
1994.0,Corvina negra,Mar del Plata,0.0
1995.0,Corvina negra,Mar del Plata,4.5
1996.0,Corvina negra,Mar del Plata,105.4
1997.0,Corvina negra,Mar del Plata,65.0
1998.0,Corvina negra,Mar del Plata,263.5
1999.0,Corvina negra,Mar del Plata,95.0
2000.0,Corvina negra,Mar del Plata,12.5
2001.0,Corvina negra,Mar del Plata,51.3
2002.0,Corvina negra,Mar del Plata,33.3
2003.0,Corvina negra,Mar del Plata,151.7
2004.0,Corvina negra,Mar del Plata,25.8
2005.0,Corvina negra,Mar del Plata,84.8
2006.0,Corvina negra,Mar del Plata,7.1
2007.0,Corvina negra,Mar del Plata,0.0
2008.0,Corvina negra,Mar del Plata,8.3
2009.0,Corvina negra,Mar del Plata,6.2
2010.0,Corvina negra,Mar del Plata,25.0
2011.0,Corvina negra,Mar del Plata,4.4
2012.0,Corvina negra,Mar del Plata,2.2
2013.0,Corvina negra,Mar del Plata,7.9
2014.0,Corvina negra,Mar del Plata,24.0
2015.0,Corvina negra,Mar del Plata,52.373999999999995
2016.0,Corvina negra,Mar del Plata,22.877000000000002
2017.0,Corvina negra,Mar del Plata,41.42
2018.0,Corvina negra,Mar del Plata,45.7
2019.0,Corvina negra,Mar del Plata,25.557000000000002
2020.0,Corvina negra,Mar del Plata,11.59
1989.0,Gatuzo,Mar del Plata,7332.0
1990.0,Gatuzo,Mar del Plata,7227.8
1991.0,Gatuzo,Mar del Plata,7948.2
1992.0,Gatuzo,Mar del Plata,9454.1
1993.0,Gatuzo,Mar del Plata,10358.8
1994.0,Gatuzo,Mar del Plata,10833.6
1995.0,Gatuzo,Mar del Plata,10237.7
1996.0,Gatuzo,Mar del Plata,9602.5
1997.0,Gatuzo,Mar del Plata,9394.1
1998.0,Gatuzo,Mar del Plata,10468.8
1999.0,Gatuzo,Mar del Plata,9133.8
2000.0,Gatuzo,Mar del Plata,6618.7
2001.0,Gatuzo,Mar del Plata,8991.2
2002.0,Gatuzo,Mar del Plata,6574.3
2003.0,Gatuzo,Mar del Plata,7240.2
2004.0,Gatuzo,Mar del Plata,7104.0
2005.0,Gatuzo,Mar del Plata,6905.0
2006.0,Gatuzo,Mar del Plata,8814.3
2007.0,Gatuzo,Mar del Plata,8058.2
2008.0,Gatuzo,Mar del Plata,9808.2
2009.0,Gatuzo,Mar del Plata,8282.5
2010.0,Gatuzo,Mar del Plata,7283.1
2011.0,Gatuzo,Mar del Plata,6084.9
2012.0,Gatuzo,Mar del Plata,5192.8
2013.0,Gatuzo,Mar del Plata,4013.1990000000014
2014.0,Gatuzo,Mar del Plata,3604.9
2015.0,Gatuzo,Mar del Plata,3477.146
2016.0,Gatuzo,Mar del Plata,3106.98
2017.0,Gatuzo,Mar del Plata,2432.2
2018.0,Gatuzo,Mar del Plata,2280.9
2019.0,Gatuzo,Mar del Plata,2481.7280000000005
2020.0,Gatuzo,Mar del Plata,1867.8599999999985
1989.0,Granadero,Mar del Plata,0.0
1990.0,Granadero,Mar del Plata,0.0
1991.0,Granadero,Mar del Plata,1.9
1992.0,Granadero,Mar del Plata,0.0
1993.0,Granadero,Mar del Plata,0.0
1994.0,Granadero,Mar del Plata,0.0
1995.0,Granadero,Mar del Plata,9.8
1996.0,Granadero,Mar del Plata,8.8
1997.0,Granadero,Mar del Plata,1.9
1998.0,Granadero,Mar del Plata,65.1
1999.0,Granadero,Mar del Plata,213.3
2000.0,Granadero,Mar del Plata,739.5
2001.0,Granadero,Mar del Plata,283.6
2002.0,Granadero,Mar del Plata,20.6
2003.0,Granadero,Mar del Plata,0.3
2004.0,Granadero,Mar del Plata,103.9
2005.0,Granadero,Mar del Plata,114.9
2006.0,Granadero,Mar del Plata,103.9
2007.0,Granadero,Mar del Plata,44.9
2008.0,Granadero,Mar del Plata,216.1
2009.0,Granadero,Mar del Plata,209.4
2010.0,Granadero,Mar del Plata,312.8
2011.0,Granadero,Mar del Plata,209.5
2012.0,Granadero,Mar del Plata,124.1
2013.0,Granadero,Mar del Plata,232.48
2014.0,Granadero,Mar del Plata,137.3
2015.0,Granadero,Mar del Plata,141.81800000000004
2016.0,Granadero,Mar del Plata,90.263
2017.0,Granadero,Mar del Plata,39.46
2018.0,Granadero,Mar del Plata,1.7
2019.0,Granadero,Mar del Plata,4.901000000000001
2020.0,Granadero,Mar del Plata,4.138999999999999
2008.0,Guitarra chica,Mar del Plata,0.8
1989.0,Jurel,Mar del Plata,510.2
1990.0,Jurel,Mar del Plata,239.0
1991.0,Jurel,Mar del Plata,339.8
1992.0,Jurel,Mar del Plata,212.2
1993.0,Jurel,Mar del Plata,167.4
1994.0,Jurel,Mar del Plata,187.7
1995.0,Jurel,Mar del Plata,188.8
1996.0,Jurel,Mar del Plata,151.8
1997.0,Jurel,Mar del Plata,271.6
1998.0,Jurel,Mar del Plata,96.8
1999.0,Jurel,Mar del Plata,425.1
2000.0,Jurel,Mar del Plata,57.8
2001.0,Jurel,Mar del Plata,111.7
2002.0,Jurel,Mar del Plata,124.7
2003.0,Jurel,Mar del Plata,100.7
2004.0,Jurel,Mar del Plata,107.7
2005.0,Jurel,Mar del Plata,149.4
2006.0,Jurel,Mar del Plata,239.5
2007.0,Jurel,Mar del Plata,291.7
2008.0,Jurel,Mar del Plata,263.6
2009.0,Jurel,Mar del Plata,257.0
2010.0,Jurel,Mar del Plata,142.8
2011.0,Jurel,Mar del Plata,305.0
2012.0,Jurel,Mar del Plata,79.2
2013.0,Jurel,Mar del Plata,209.508
2014.0,Jurel,Mar del Plata,142.4
2015.0,Jurel,Mar del Plata,24.083
2016.0,Jurel,Mar del Plata,34.45700000000001
2017.0,Jurel,Mar del Plata,27.41
2018.0,Jurel,Mar del Plata,31.0
2019.0,Jurel,Mar del Plata,2.2300000000000004
2020.0,Jurel,Mar del Plata,8.196
1989.0,Langostino,Mar del Plata,96.7
1990.0,Langostino,Mar del Plata,306.0
1991.0,Langostino,Mar del Plata,208.5
1992.0,Langostino,Mar del Plata,266.2
1993.0,Langostino,Mar del Plata,188.5
1994.0,Langostino,Mar del Plata,180.2
1995.0,Langostino,Mar del Plata,85.4
1996.0,Langostino,Mar del Plata,102.9
1997.0,Langostino,Mar del Plata,31.5
1998.0,Langostino,Mar del Plata,56.5
1999.0,Langostino,Mar del Plata,10.5
2000.0,Langostino,Mar del Plata,41.5
2001.0,Langostino,Mar del Plata,198.3
2002.0,Langostino,Mar del Plata,411.5
2003.0,Langostino,Mar del Plata,431.1
2004.0,Langostino,Mar del Plata,24.5
2005.0,Langostino,Mar del Plata,36.2
2006.0,Langostino,Mar del Plata,763.0
2007.0,Langostino,Mar del Plata,899.2
2008.0,Langostino,Mar del Plata,987.5
2009.0,Langostino,Mar del Plata,934.1
2010.0,Langostino,Mar del Plata,561.5
2011.0,Langostino,Mar del Plata,1292.5
2012.0,Langostino,Mar del Plata,4682.0
2013.0,Langostino,Mar del Plata,3637.732
2014.0,Langostino,Mar del Plata,4373.3
2015.0,Langostino,Mar del Plata,10092.246
2016.0,Langostino,Mar del Plata,13599.541
2017.0,Langostino,Mar del Plata,8716.76
2018.0,Langostino,Mar del Plata,12905.1
2019.0,Langostino,Mar del Plata,11687.510999999991
2020.0,Langostino,Mar del Plata,9848.758000000002
1989.0,Lenguados nep,Mar del Plata,8205.6
1990.0,Lenguados nep,Mar del Plata,8220.1
1991.0,Lenguados nep,Mar del Plata,6711.3
1992.0,Lenguados nep,Mar del Plata,7252.1
1993.0,Lenguados nep,Mar del Plata,8404.6
1994.0,Lenguados nep,Mar del Plata,6611.6
1995.0,Lenguados nep,Mar del Plata,8905.2
1996.0,Lenguados nep,Mar del Plata,7672.2
1997.0,Lenguados nep,Mar del Plata,8798.2
1998.0,Lenguados nep,Mar del Plata,7335.6
1999.0,Lenguados nep,Mar del Plata,6036.9
2000.0,Lenguados nep,Mar del Plata,5534.6
2001.0,Lenguados nep,Mar del Plata,5356.7
2002.0,Lenguados nep,Mar del Plata,3807.0
2003.0,Lenguados nep,Mar del Plata,5064.8
2004.0,Lenguados nep,Mar del Plata,5331.8
2005.0,Lenguados nep,Mar del Plata,6250.5
2006.0,Lenguados nep,Mar del Plata,7100.4
2007.0,Lenguados nep,Mar del Plata,6427.4
2008.0,Lenguados nep,Mar del Plata,7013.1
2009.0,Lenguados nep,Mar del Plata,5952.3
2010.0,Lenguados nep,Mar del Plata,6284.7
2011.0,Lenguados nep,Mar del Plata,6561.1
2012.0,Lenguados nep,Mar del Plata,5772.7
2013.0,Lenguados nep,Mar del Plata,4597.275000000001
2014.0,Lenguados nep,Mar del Plata,5258.9
2015.0,Lenguados nep,Mar del Plata,4664.177000000001
2016.0,Lenguados nep,Mar del Plata,4283.447999999999
2017.0,Lenguados nep,Mar del Plata,3519.11
2018.0,Lenguados nep,Mar del Plata,3353.4
2019.0,Lenguados nep,Mar del Plata,4121.814000000004
2020.0,Lenguados nep,Mar del Plata,2320.074000000002
1989.0,Lisa,Mar del Plata,2.3
1990.0,Lisa,Mar del Plata,2.6
1991.0,Lisa,Mar del Plata,2.6
1992.0,Lisa,Mar del Plata,0.9
1993.0,Lisa,Mar del Plata,0.6
1994.0,Lisa,Mar del Plata,0.1
1995.0,Lisa,Mar del Plata,1.1
1996.0,Lisa,Mar del Plata,3.2
1997.0,Lisa,Mar del Plata,5.5
1998.0,Lisa,Mar del Plata,2.2
1999.0,Lisa,Mar del Plata,11.4
2000.0,Lisa,Mar del Plata,5.1
2001.0,Lisa,Mar del Plata,7.0
2002.0,Lisa,Mar del Plata,8.5
2003.0,Lisa,Mar del Plata,32.4
2004.0,Lisa,Mar del Plata,19.1
2005.0,Lisa,Mar del Plata,13.3
2006.0,Lisa,Mar del Plata,9.6
2007.0,Lisa,Mar del Plata,7.8
2008.0,Lisa,Mar del Plata,18.0
2009.0,Lisa,Mar del Plata,7.6
2010.0,Lisa,Mar del Plata,20.9
2011.0,Lisa,Mar del Plata,2.4
2012.0,Lisa,Mar del Plata,9.7
2013.0,Lisa,Mar del Plata,49.468999999999994
2014.0,Lisa,Mar del Plata,136.2
2015.0,Lisa,Mar del Plata,89.734
2016.0,Lisa,Mar del Plata,25.466000000000005
2017.0,Lisa,Mar del Plata,31.73
2018.0,Lisa,Mar del Plata,5.3
2019.0,Lisa,Mar del Plata,2.306
2020.0,Lisa,Mar del Plata,0.207
2013.0,Lurion común,Mar del Plata,0.51
1989.0,Mejillon,Mar del Plata,224.1
1990.0,Mejillon,Mar del Plata,115.1
1991.0,Mejillon,Mar del Plata,312.8
1992.0,Mejillon,Mar del Plata,65.9
1993.0,Mejillon,Mar del Plata,15.3
1994.0,Mejillon,Mar del Plata,160.9
1995.0,Mejillon,Mar del Plata,345.3
1996.0,Mejillon,Mar del Plata,140.2
1997.0,Mejillon,Mar del Plata,141.0
1998.0,Mejillon,Mar del Plata,11.2
1999.0,Mejillon,Mar del Plata,22.3
2000.0,Mejillon,Mar del Plata,4.2
2001.0,Mejillon,Mar del Plata,35.4
2002.0,Mejillon,Mar del Plata,110.0
2003.0,Mejillon,Mar del Plata,0.0
2004.0,Mejillon,Mar del Plata,0.2
2005.0,Mejillon,Mar del Plata,0.0
2006.0,Mejillon,Mar del Plata,0.0
2007.0,Mejillon,Mar del Plata,0.0
2008.0,Mejillon,Mar del Plata,0.2
2009.0,Mejillon,Mar del Plata,0.3
2010.0,Mejillon,Mar del Plata,13.1
2011.0,Mejillon,Mar del Plata,10.9
2016.0,Mejillon,Mar del Plata,0.234
2019.0,Mejillon,Mar del Plata,0.0
2020.0,Mejillon,Mar del Plata,0.0
1989.0,Merluza austral,Mar del Plata,0.0
1990.0,Merluza austral,Mar del Plata,0.0
